app_id,categories
1278170,PvP
1278170,Shared/Split Screen PvP
1278170,Shared/Split Screen
1278170,Steam Achievements
1278170,Steam Cloud
950400,Single-player
766570,Single-player
766570,Multi-player
766570,MMO
766570,PvP
766570,Online PvP
766570,Steam Achievements
766570,In-App Purchases
766570,Stats
1672700,Single-player
1672700,Steam Achievements
1672700,Full controller support
1338020,Single-player
1338020,Steam Achievements
1338020,Full controller support
1338020,Steam Cloud
1213420,Single-player
1385820,Single-player
1385820,Multi-player
1385820,PvP
1385820,Shared/Split Screen PvP
1385820,Co-op
1385820,Online Co-op
1385820,Shared/Split Screen Co-op
1385820,Shared/Split Screen
1385820,Partial Controller Support
1385820,Remote Play on TV
1385820,Remote Play Together
848460,Multi-player
848460,PvP
848460,Shared/Split Screen PvP
848460,Shared/Split Screen
848460,Steam Achievements
848460,Partial Controller Support
848460,Remote Play Together
735650,Single-player
1048100,Multi-player
1048100,MMO
1048100,PvP
1048100,Online PvP
1048100,Co-op
1048100,Online Co-op
1048100,Steam Achievements
1048100,Steam Trading Cards
1048100,Steam Cloud
1048100,Stats
345700,Single-player
345700,Steam Achievements
674250,Multi-player
674250,PvP
674250,Online PvP
674250,Co-op
674250,Online Co-op
674250,Steam Achievements
439250,Single-player
439250,Steam Achievements
439250,Full controller support
439250,Steam Trading Cards
1788650,Single-player
1275060,Single-player
1275060,Multi-player
1275060,PvP
1275060,Online PvP
1275060,Shared/Split Screen PvP
1275060,Shared/Split Screen
1275060,Cross-Platform Multiplayer
1275060,Steam Achievements
940350,Single-player
868060,Single-player
868060,Steam Achievements
868060,Partial Controller Support
1284550,Single-player
1284550,Multi-player
1284550,PvP
1284550,Shared/Split Screen PvP
1284550,Co-op
1284550,Shared/Split Screen Co-op
1284550,Shared/Split Screen
1284550,Steam Achievements
1284550,Full controller support
1284550,Steam Leaderboards
1284550,Remote Play Together
924670,Single-player
924670,Full controller support
924670,Remote Play on TV
924670,Remote Play Together
598590,Single-player
598590,Partial Controller Support
454330,Single-player
454330,Steam Achievements
454330,Steam Trading Cards
454330,Steam Cloud
1723050,Single-player
1723050,Full controller support
1723050,Steam Cloud
763230,Single-player
763230,Multi-player
763230,PvP
763230,Shared/Split Screen PvP
763230,Co-op
763230,Shared/Split Screen Co-op
763230,Shared/Split Screen
763230,Partial Controller Support
763230,Remote Play Together
1140060,Single-player
1140060,Steam Achievements
1140060,Steam Cloud
1644920,Single-player
1644920,Steam Achievements
1644920,Steam Cloud
957070,Single-player
957070,Multi-player
957070,PvP
957070,Online PvP
957070,Shared/Split Screen PvP
957070,Shared/Split Screen
957070,Remote Play Together
1270780,Single-player
1702210,Steam Achievements
1702210,Steam Workshop
1702210,Steam Cloud
1302270,Single-player
1017480,Multi-player
1017480,PvP
1017480,Online PvP
676030,Single-player
676030,Steam Achievements
1728410,Single-player
1165280,Single-player
1165280,Steam Achievements
1165280,Steam Cloud
1095120,Single-player
1095120,Steam Achievements
1095120,Full controller support
1095120,Steam Cloud
818390,Single-player
818390,Steam Achievements
1245470,Single-player
1245470,Multi-player
1245470,PvP
1245470,Online PvP
1245470,Shared/Split Screen PvP
1245470,Shared/Split Screen
1245470,Steam Achievements
1245470,Partial Controller Support
1245470,Steam Cloud
1245470,Remote Play Together
839770,Single-player
839770,Steam Achievements
839770,Full controller support
839770,Steam Trading Cards
839770,Steam Workshop
839770,Steam Cloud
1874660,Single-player
1874660,Steam Achievements
1874660,Steam Workshop
1874660,Steam Workshop
562640,Single-player
562640,Steam Trading Cards
360840,Single-player
360840,Steam Achievements
360840,Full controller support
360840,Steam Trading Cards
360840,Steam Cloud
1030840,Single-player
1030840,Steam Achievements
1030840,Full controller support
1030840,Steam Cloud
1030840,Remote Play on Tablet
1234450,Single-player
890130,Single-player
890130,Multi-player
890130,PvP
890130,Shared/Split Screen PvP
890130,Steam Achievements
890130,Full controller support
890130,Stats
890130,Remote Play Together
1093880,Steam Workshop
1093880,Steam Cloud
1093880,Includes level editor
1896980,Single-player
368730,Single-player
368730,Multi-player
368730,PvP
368730,Shared/Split Screen PvP
368730,Shared/Split Screen
368730,Steam Achievements
368730,Full controller support
368730,Steam Trading Cards
368730,Steam Workshop
368730,Steam Cloud
368730,Includes level editor
368730,Remote Play on TV
368730,Remote Play Together
1041300,Single-player
572620,Single-player
572620,Multi-player
572620,Co-op
572620,Online Co-op
572620,LAN Co-op
572620,Cross-Platform Multiplayer
572620,Steam Achievements
572620,Steam Trading Cards
572620,Steam Cloud
572620,Steam Leaderboards
1581500,Multi-player
1581500,PvP
1581500,Shared/Split Screen PvP
1581500,Shared/Split Screen
1581500,Partial Controller Support
1581500,Remote Play Together
318260,Single-player
318260,Steam Achievements
318260,Steam Trading Cards
318260,Steam Cloud
821880,Single-player
821880,Steam Achievements
821880,Steam Workshop
821880,Steam Cloud
886360,Single-player
1408480,Single-player
1408480,Partial Controller Support
696760,Single-player
696760,Steam Achievements
696760,Steam Cloud
780210,Single-player
780210,Steam Achievements
780210,Steam Cloud
451600,Single-player
451600,Multi-player
451600,Co-op
451600,Online Co-op
451600,Shared/Split Screen Co-op
451600,Shared/Split Screen
451600,Cross-Platform Multiplayer
451600,Steam Achievements
451600,Full controller support
451600,Steam Trading Cards
451600,Captions available
451600,Steam Workshop
451600,Steam Cloud
451600,Stats
451600,Steam Leaderboards
451600,Includes level editor
451600,Remote Play Together
1109350,Single-player
781240,Single-player
781240,Multi-player
781240,PvP
781240,Shared/Split Screen PvP
781240,Co-op
781240,Remote Play Together
929570,Single-player
841830,Single-player
841830,Full controller support
1165460,Single-player
485980,Single-player
485980,Steam Achievements
485980,Steam Trading Cards
679400,Single-player
679400,Multi-player
679400,PvP
679400,Online PvP
679400,Cross-Platform Multiplayer
679400,Steam Trading Cards
679400,In-App Purchases
1514480,Single-player
1514480,Steam Achievements
1514480,Steam Cloud
1368750,Single-player
1453640,Single-player
1389360,Single-player
1389360,Steam Achievements
1389360,Full controller support
1389360,Steam Cloud
1389360,Remote Play on TV
429480,Single-player
429480,Steam Achievements
429480,Includes level editor
1368400,Single-player
1005050,Single-player
1005050,Steam Achievements
529040,Single-player
694070,Single-player
694070,Multi-player
694070,PvP
694070,Online PvP
694070,Shared/Split Screen PvP
694070,Co-op
694070,Online Co-op
694070,Shared/Split Screen Co-op
694070,Cross-Platform Multiplayer
694070,Partial Controller Support
694070,Remote Play Together
1311210,Single-player
1311210,Steam Achievements
1311210,Partial Controller Support
1453660,Single-player
1453660,Steam Achievements
1453660,Steam Cloud
587580,Single-player
294440,Single-player
294440,Steam Achievements
294440,Steam Trading Cards
1309290,Single-player
364980,Single-player
269250,Single-player
269250,Steam Trading Cards
1228870,Single-player
1228870,Multi-player
1228870,Co-op
1228870,Shared/Split Screen Co-op
1228870,Shared/Split Screen
1228870,Steam Achievements
1228870,Full controller support
1228870,Steam Cloud
1228870,Remote Play Together
633660,Single-player
633660,Multi-player
633660,PvP
633660,Online PvP
633660,Includes level editor
1274280,Single-player
1274280,Steam Achievements
1274280,Full controller support
1274280,Remote Play on TV
1127500,Single-player
1127500,Steam Achievements
1127500,Full controller support
1127500,Steam Cloud
1127500,Steam Leaderboards
508650,Single-player
508650,Multi-player
508650,PvP
508650,Online PvP
508650,Shared/Split Screen PvP
508650,Co-op
508650,Online Co-op
508650,Shared/Split Screen Co-op
508650,Full controller support
508650,Steam Cloud
508650,Remote Play Together
358700,Single-player
656740,Single-player
656740,Steam Achievements
656740,Partial Controller Support
656740,Steam Cloud
656740,Stats
656740,Steam Leaderboards
1047950,Single-player
1047950,Full controller support
1076100,Single-player
1076100,Partial Controller Support
648150,Single-player
648150,Steam Cloud
630900,Steam Workshop
783840,Single-player
783840,Steam Achievements
783840,Partial Controller Support
1487140,Single-player
1696810,Single-player
1696810,Multi-player
1696810,Co-op
1696810,Online Co-op
1178000,Single-player
1178000,Steam Achievements
1178000,Full controller support
1138580,Single-player
1138580,Partial Controller Support
416090,Single-player
416090,Full controller support
595360,Single-player
595360,Partial Controller Support
1581240,Single-player
1751990,Single-player
1751990,Multi-player
1751990,PvP
1751990,Shared/Split Screen PvP
1751990,Shared/Split Screen
1445500,Single-player
404530,Single-player
404530,Multi-player
404530,PvP
404530,Online PvP
404530,Co-op
404530,Online Co-op
404530,Steam Achievements
404530,Steam Workshop
404530,Partial Controller Support
1137650,Single-player
1137650,Partial Controller Support
1408380,Single-player
1408380,Steam Achievements
1049690,Single-player
1049690,Steam Achievements
1049690,Full controller support
1049690,Steam Cloud
612840,Single-player
612840,Steam Achievements
612840,Stats
612840,Steam Leaderboards
612840,Includes level editor
428410,Single-player
428410,Steam Achievements
428410,Full controller support
428410,Includes level editor
988110,Single-player
1921760,Single-player
1921760,Steam Achievements
1921760,Full controller support
1921760,Steam Cloud
791370,Single-player
791370,Steam Achievements
622460,Single-player
622460,Steam Achievements
622460,Steam Trading Cards
883130,Single-player
883130,Steam Achievements
883130,Partial Controller Support
883130,Steam Cloud
913570,Single-player
1930230,Single-player
351490,Single-player
351490,Steam Achievements
351490,Steam Trading Cards
378360,Single-player
378360,Multi-player
378360,PvP
378360,Online PvP
1273450,Single-player
1059660,Single-player
820830,Single-player
820830,Steam Achievements
668290,Single-player
668290,Full controller support
646100,Single-player
1382310,Single-player
1382310,Partial Controller Support
1944970,Single-player
1944970,Steam Achievements
1944970,Steam Leaderboards
1534240,Single-player
1534240,Steam Achievements
1339310,Single-player
1339310,Steam Achievements
1339310,Full controller support
1339310,Steam Leaderboards
575800,Single-player
575800,Steam Achievements
575800,Steam Trading Cards
634120,Single-player
634120,Steam Achievements
634120,Steam Trading Cards
634120,Partial Controller Support
1843230,Single-player
1434550,Single-player
1434550,Steam Achievements
1434550,Full controller support
316260,Single-player
316260,Multi-player
316260,Shared/Split Screen
316260,Full controller support
316260,Steam Cloud
316260,Remote Play on TV
316260,Remote Play Together
604040,Single-player
604040,Steam Achievements
604040,Steam Trading Cards
604040,Steam Cloud
1050170,Single-player
1546120,Single-player
762850,Single-player
1939600,Single-player
1939600,Steam Achievements
437530,Single-player
437530,Steam Achievements
437530,Full controller support
437530,Steam Trading Cards
437530,Steam Cloud
526130,Single-player
526130,Steam Achievements
526130,Steam Cloud
526130,Stats
526130,Steam Leaderboards
1651880,Single-player
311120,Single-player
311120,Steam Trading Cards
410670,Single-player
410670,Steam Achievements
410670,Steam Trading Cards
410670,Partial Controller Support
1131410,Single-player
1131410,Steam Achievements
1131410,Full controller support
1417890,Single-player
1417890,Steam Achievements
1417890,Full controller support
1417890,Steam Cloud
2006770,Single-player
1583840,Single-player
1583840,Steam Achievements
516940,Single-player
516940,Steam Achievements
516940,Steam Trading Cards
516940,Stats
516940,Steam Leaderboards
1304320,Single-player
1471960,Single-player
1471960,Full controller support
1471960,Steam Cloud
1471960,Remote Play on TV
1350540,Single-player
1350540,Multi-player
1350540,Co-op
1350540,Shared/Split Screen Co-op
1350540,Shared/Split Screen
1350540,Partial Controller Support
1350540,Remote Play Together
1512910,Single-player
1512910,Multi-player
1512910,PvP
1512910,Shared/Split Screen PvP
1512910,Shared/Split Screen
1512910,Full controller support
1512910,Remote Play Together
1578750,Single-player
1578750,Steam Achievements
1578750,Steam Leaderboards
465750,Single-player
465750,Steam Achievements
465750,Steam Trading Cards
465750,Steam Cloud
1053660,Single-player
605490,Single-player
605490,Steam Achievements
605490,Full controller support
605490,Steam Trading Cards
605490,Steam Cloud
1253320,Single-player
448960,Single-player
448960,Full controller support
448960,Remote Play on TV
1457150,Multi-player
1457150,MMO
1457150,PvP
1457150,Online PvP
1457150,Co-op
1457150,Online Co-op
1129660,Single-player
1129660,Steam Achievements
1787520,Single-player
1787520,Steam Achievements
292180,Single-player
292180,Multi-player
292180,Cross-Platform Multiplayer
1095140,Single-player
1095140,Multi-player
1095140,PvP
1095140,Online PvP
1095140,Co-op
1095140,Online Co-op
